Date;Stage (Ft)
03/23/01;22.6
03/24/01;23.8
03/25/01;24.7
03/26/01;25
03/27/01;25
03/28/01;24.7
03/29/01;24.4
03/30/01;24.2
03/31/01;23.7
04/01/01;23.1
04/02/01;22.3
04/03/01;20.9
04/04/01;19.5
04/05/01;18.1
04/06/01;16.9
04/07/01;16.6
04/08/01;16.7
04/09/01;17
04/10/01;17
04/11/01;16.6
04/12/01;16.6
04/13/01;16.6
04/14/01;16.3
04/15/01;16.4
04/16/01;17
04/17/01;17.9
04/18/01;18.5
04/19/01;19.7
04/20/01;21.1
04/21/01;22.2
04/22/01;22.5
04/23/01;22.8
04/24/01;22.2
04/25/01;21.6
04/26/01;20.9
04/27/01;20.4
04/28/01;20.1
04/29/01;19.6
04/30/01;19.6
05/01/01;18.7
05/02/01;18.2
05/03/01;18.1
05/04/01;17.5
05/05/01;17.2
05/06/01;16.8
05/07/01;16.6
05/08/01;16
05/09/01;15.7
05/10/01;15.5
05/11/01;15
05/12/01;15
05/13/01;15
05/14/01;15.3
05/15/01;15
05/16/01;15.4
05/17/01;15.3
05/18/01;15.8
05/19/01;15.9
05/20/01;15.9
05/21/01;16.4
05/22/01;17.5
05/23/01;18.9
05/24/01;20.6
05/25/01;21.7
05/26/01;22.3
05/27/01;23.3
05/28/01;23.7
05/29/01;24.2
05/30/01;24.5
05/31/01;25
06/01/01;25.6
06/02/01;26
06/03/01;26.1
06/04/01;25.9
06/05/01;24.6
06/06/01;23.1
06/07/01;21.8
06/08/01;21.1
06/09/01;21.2
06/10/01;21.7
06/11/01;22.4
06/12/01;23
06/13/01;24.4
06/14/01;25.8
06/15/01;25.7
06/16/01;26
06/17/01;26.3
06/18/01;26.3
06/19/01;26
06/20/01;25
06/21/01;24
06/22/01;22.8
06/23/01;21.8
06/24/01;20.8
06/25/01;19.7
06/26/01;19.1
06/27/01;18.6
06/28/01;18.3
06/29/01;18.2
06/30/01;17.9
07/01/01;17.8
07/02/01;18
07/03/01;17.8
07/04/01;16.7
07/05/01;15.9
07/06/01;15.6
07/07/01;14.7
07/08/01;13.6
07/09/01;13.4
07/10/01;13.1
07/11/01;12.9
07/12/01;12.9
07/13/01;13.8
07/14/01;13.8
07/15/01;14
07/16/01;14.2
07/17/01;14.4
07/18/01;13.6
07/19/01;12.4
07/20/01;11.1
07/21/01;10.1
07/22/01;9.3
07/23/01;8.7
07/24/01;8.8
07/25/01;8.7
07/26/01;8.5
07/27/01;7.7
07/28/01;6.6
07/29/01;6
07/30/01;6
07/31/01;6.5
08/01/01;7.5
08/02/01;7.8
08/03/01;8.4
08/04/01;9.3
08/05/01;10.1
08/06/01;11
08/07/01;11.9
08/08/01;12.7
08/09/01;13
08/10/01;12
08/11/01;10.7
08/12/01;9.3
08/13/01;8.1
08/14/01;7.4
08/15/01;6.9
08/16/01;6.2
08/17/01;5.8
08/18/01;5.5
08/19/01;5.5
08/20/01;5.4
08/21/01;5.1
08/22/01;5
08/23/01;4.2
08/24/01;3.9
08/25/01;2.9
08/26/01;2.5
08/27/01;1.6
08/28/01;1.4
08/29/01;1.2
08/30/01;1.5
08/31/01;2.1
09/01/01;2.5
09/02/01;2.7
09/03/01;2.5
09/04/01;2.5
09/05/01;2.4
09/06/01;2.5
09/07/01;2.7
09/08/01;2.7
09/09/01;2.3
09/10/01;2.3
09/11/01;2.3
09/12/01;1.6
09/13/01;1.5
09/14/01;1.6
09/15/01;1.9
09/16/01;1.9
09/17/01;1.7
09/18/01;1.4
09/19/01;1.4
09/20/01;1.6
09/21/01;1.6
09/22/01;1
09/23/01;0.2
09/24/01;0
09/25/01;-0.1
09/26/01;-0.6
09/27/01;-1.2
09/28/01;1.1
09/29/01;2.3
09/30/01;2.6
10/01/01;2.8
10/02/01;2.5
10/03/01;2.6
10/04/01;2.3
10/05/01;2
10/06/01;1.7
10/07/01;1.2
10/08/01;0.4
10/09/01;0.6
10/10/01;-0.4
10/11/01;-0.6
10/12/01;1.7
10/13/01;3.3
10/14/01;3.7
10/15/01;3.8
10/16/01;4.4
10/17/01;3.8
10/18/01;3.8
10/19/01;5.7
10/20/01;7.7
10/21/01;9.1
10/22/01;9.3
10/23/01;9.6
10/24/01;9.9
10/25/01;10.2
10/26/01;10.3
10/27/01;10.3
10/28/01;9.7
10/29/01;9.3
10/30/01;10.2
10/31/01;11.7
11/01/01;12.1
11/02/01;11.8
11/03/01;11.3
11/04/01;10.5
11/05/01;9.5
11/06/01;9.1
11/07/01;8.2
11/08/01;7
11/09/01;6.3
11/10/01;6.3
11/11/01;5.8
11/12/01;5.2
11/13/01;4.5
11/14/01;4
11/15/01;3.3
11/16/01;2.9
11/17/01;2.4
11/18/01;2
11/19/01;1.7
11/20/01;1.5
11/21/01;1.5
11/22/01;0.2
11/23/01;-0.3
11/24/01;-0.6
11/25/01;-0.8
11/26/01;-0.4
11/27/01;-0.2
11/28/01;-0.2
11/29/01;0.9
11/30/01;4.3
12/01/01;8.1
12/02/01;10.4
12/03/01;14.4
12/04/01;19
12/05/01;21.8
12/06/01;23.6
12/07/01;24.7
12/08/01;25.2
12/09/01;24.5
12/10/01;23.4
12/11/01;21.9
12/12/01;20.3
12/13/01;19.8
12/14/01;19.6
12/15/01;19.4
12/16/01;19.5
12/17/01;20.4
12/18/01;22.5
12/19/01;25.5
12/20/01;27.5
12/21/01;28.5
12/22/01;29.2
12/23/01;29.8
12/24/01;29.6
12/25/01;29.8
12/26/01;29.9
12/27/01;29.5
12/28/01;29
12/29/01;28.1
12/30/01;27.2
12/31/01;25.9
01/01/02;24.6
01/02/02;23.2
01/03/02;21.6
01/04/02;20.1
01/05/02;18.4
01/06/02;16.9
01/07/02;15.4
01/08/02;14.1
01/09/02;12.4
01/10/02;10.9
01/11/02;9.2
01/12/02;8.2
01/13/02;7.5
01/14/02;6.7
01/15/02;6.1
01/16/02;5.5
01/17/02;5.4
01/18/02;5.1
01/19/02;5.3
01/20/02;6.2
01/21/02;6.6
01/22/02;6.5
01/23/02;5.8
01/24/02;5.7
01/25/02;6.8
01/26/02;8.7
01/27/02;9.9
01/28/02;13.5
01/29/02;17.1
01/30/02;19.9
01/31/02;22.2
02/01/02;23.9
02/02/02;25.5
02/03/02;27.3
02/04/02;28.4
02/05/02;28.8
02/06/02;29
02/07/02;29.3
02/08/02;29.4
02/09/02;28.8
02/10/02;27.7
02/11/02;26.7
02/12/02;25.5
02/13/02;23.7
02/14/02;22
02/15/02;21.1
02/16/02;19.8
02/17/02;18.3
02/18/02;17.4
02/19/02;16.5
02/20/02;15.9
02/21/02;15.8
02/22/02;16.2
02/23/02;15.9
02/24/02;15
02/25/02;14.4
02/26/02;13.3
02/27/02;12.3
02/28/02;11.3
03/01/02;10.6
03/02/02;10.8
03/03/02;11.4
03/04/02;11.8
03/05/02;12.1
03/06/02;11.7
03/07/02;11.4
03/08/02;11.3
03/09/02;11.3
03/10/02;11.2
03/11/02;11.8
03/12/02;11.1
03/13/02;12.2
03/14/02;14
03/15/02;14.6
03/16/02;14.7
03/17/02;14.9
03/18/02;15
03/19/02;15.6
03/20/02;16.9
03/21/02;19.3
03/22/02;22.6
03/23/02;26.1
03/24/02;28.1
03/25/02;29
03/26/02;29.8
03/27/02;30.4
03/28/02;31.4
03/29/02;32.1
03/30/02;32.6
03/31/02;33.3
04/01/02;33.9
04/02/02;34.6
04/03/02;35.1
04/04/02;34.9
04/05/02;35.2
04/06/02;35.3
04/07/02;35.5
04/08/02;35.5
04/09/02;34.3
04/10/02;34.5
04/11/02;34.9
04/12/02;35.8
04/13/02;34.2
04/14/02;32.8
04/15/02;31.1
04/16/02;29.1
04/17/02;27.3
04/18/02;25.9
04/19/02;25.1
04/20/02;24.7
04/21/02;24.4
04/22/02;24.2
04/23/02;24.1
04/24/02;23.9
04/25/02;23.9
04/26/02;24.4
04/27/02;25.1
04/28/02;25.7
04/29/02;26.1
04/30/02;26.4
05/01/02;26.8
05/02/02;27.4
05/03/02;28.2
05/04/02;28.8
05/05/02;29.2
05/06/02;29.3
05/07/02;29.5
05/08/02;29.8
05/09/02;30.2
05/10/02;30.5
05/11/02;31.1
05/12/02;31.5
05/13/02;31.9
05/14/02;32.4
05/15/02;33.2
05/16/02;33.6
05/17/02;34.1
05/18/02;34.5
05/19/02;35.2
05/20/02;35.8
05/21/02;36.7
05/22/02;37.4
05/23/02;38.1
05/24/02;38.5
05/25/02;38.9
05/26/02;39.4
05/27/02;39.7
05/28/02;40.1
05/29/02;40.1
05/30/02;40
05/31/02;40.3
06/01/02;40.2
06/02/02;40.1
06/03/02;40
06/04/02;39.4
06/05/02;39
06/06/02;38
06/07/02;36.7
06/08/02;34.9
06/09/02;32.9
06/10/02;30.8
06/11/02;28.6
06/12/02;26.6
06/13/02;25.5
06/14/02;25.2
06/15/02;25.2
06/16/02;25.4
06/17/02;25.5
06/18/02;25
06/19/02;24.4
06/20/02;23.9
06/21/02;23.7
06/22/02;23.7
06/23/02;23.6
06/24/02;23.2
06/25/02;22.6
06/26/02;21.5
06/27/02;20.1
06/28/02;19
06/29/02;18.9
06/30/02;18.9
07/01/02;18.9
07/02/02;13.1
07/03/02;12.8
07/04/02;12.6
07/05/02;12.4
07/06/02;12.4
07/07/02;11.9
07/08/02;11.4
07/09/02;10.9
07/10/02;10.7
07/11/02;10.8
07/12/02;9.8
07/13/02;8.9
07/14/02;8.6
07/15/02;8.2
07/16/02;8.5
07/17/02;8
07/18/02;8.1
07/19/02;8.7
07/20/02;8.9
07/21/02;9.2
